id,start_date,end_date,property_id,guest_id
1010632,2017-10-30,2017-11-03,875,448
1010633,2018-03-26,2018-03-26,639,841
1010634,2020-10-28,2020-11-13,569,963
1010635,2015-10-17,2015-11-04,300,97
1010636,2022-05-01,2022-05-04,315,334
1010637,2015-09-12,2015-09-27,155,835
1010638,2019-01-21,2019-01-27,244,310
1010639,2014-09-17,2014-09-24,661,773
1010640,2017-11-16,2017-11-20,209,826
1010641,2021-12-01,2021-12-02,631,763
1010642,2023-07-28,2023-08-22,163,183
1010643,2019-10-30,2019-11-02,933,659
1010644,2014-10-27,2014-11-13,964,866
1010645,2020-01-05,2020-02-03,887,658
1010646,2022-10-09,2022-10-09,238,603
1010647,2023-05-06,2023-06-02,175,290
1010648,2021-01-10,2021-02-06,750,361
1010649,2018-08-19,2018-08-31,407,526
1010650,2020-11-15,2020-11-17,784,931
1010651,2015-01-09,2015-01-15,396,196
1010652,2017-05-07,2017-05-27,144,21
1010653,2018-02-14,2018-03-15,568,290
1010654,2017-12-19,2018-01-06,420,184
1010655,2014-10-16,2014-11-09,236,555
1010656,2015-09-14,2015-10-10,248,387
1010657,2020-03-31,2020-04-29,426,90
1010658,2020-05-04,2020-05-07,585,270
1010659,2015-12-04,2015-12-20,630,176
1010660,2016-02-28,2016-03-07,284,132
1010661,2016-08-27,2016-09-02,867,136
1010662,2022-11-18,2022-12-07,228,768
1010663,2014-09-22,2014-09-23,200,946
1010664,2014-10-03,2014-10-14,197,127
1010665,2017-02-18,2017-02-18,122,771
1010666,2017-03-30,2017-04-09,41,139
1010667,2018-01-14,2018-01-19,462,223
1010668,2019-03-28,2019-04-07,29,150
1010669,2017-03-31,2017-04-01,989,588
1010670,2022-09-17,2022-10-15,184,398
1010671,2016-07-26,2016-08-15,688,399
1010672,2023-10-15,2023-10-22,708,787
1010673,2020-07-26,2020-08-10,271,364
1010674,2016-02-03,2016-02-10,260,15
1010675,2019-09-29,2019-10-16,364,170
1010676,2015-10-30,2015-11-16,903,365
1010677,2014-11-11,2014-11-24,322,852
1010678,2019-03-08,2019-03-17,706,909
1010679,2016-07-29,2016-07-31,459,411
1010680,2016-12-08,2016-12-21,781,694
1010681,2021-04-07,2021-04-09,352,702
1010682,2019-10-16,2019-11-05,60,579
1010683,2022-01-23,2022-01-25,410,170
1010684,2023-07-06,2023-07-21,144,123
1010685,2022-04-12,2022-04-23,705,682
1010686,2017-01-03,2017-01-23,223,107
1010687,2021-04-12,2021-04-28,277,378
1010688,2018-04-12,2018-05-02,212,537
1010689,2021-04-08,2021-05-03,111,485
1010690,2021-07-17,2021-08-07,443,813
1010691,2022-10-03,2022-10-15,116,91
1010692,2021-01-28,2021-01-31,237,250
1010693,2017-05-27,2017-06-11,94,148
1010694,2017-01-21,2017-02-03,813,902
1010695,2023-08-02,2023-08-04,577,632
1010696,2023-01-24,2023-02-04,578,397
1010697,2017-02-19,2017-03-15,890,681
1010698,2023-06-05,2023-06-27,306,810
1010699,2017-01-08,2017-02-04,256,437
1010700,2016-12-26,2017-01-24,556,104
1010701,2017-07-18,2017-08-09,407,818
1010702,2021-04-19,2021-05-12,412,29
1010703,2019-05-31,2019-06-15,540,853
1010704,2021-10-26,2021-11-12,402,331
1010705,2021-07-25,2021-08-12,434,418
1010706,2014-10-27,2014-10-29,980,979
1010707,2020-10-04,2020-10-10,723,292
1010708,2016-04-13,2016-05-11,329,697
1010709,2018-05-08,2018-05-27,171,148
1010710,2017-07-10,2017-07-20,26,483
1010711,2019-07-27,2019-08-21,279,686
1010712,2021-11-08,2021-11-27,777,511
1010713,2018-08-14,2018-09-03,689,208
1010714,2019-02-17,2019-03-18,759,593
1010715,2021-08-03,2021-08-29,709,177
1010716,2020-12-29,2021-01-26,989,164
1010717,2023-02-04,2023-02-05,589,880
1010718,2014-10-17,2014-11-04,322,449
1010719,2014-06-13,2014-06-27,555,544
1010720,2017-09-26,2017-10-12,348,710
1010721,2014-10-24,2014-11-22,930,275
1010722,2022-11-01,2022-11-07,301,877
1010723,2019-02-24,2019-02-25,325,393
1010724,2016-09-16,2016-10-11,833,781
1010725,2019-09-20,2019-10-09,310,515
1010726,2019-10-05,2019-10-16,468,617
1010727,2014-12-18,2015-01-11,403,429
1010728,2019-03-16,2019-04-06,119,960
1010729,2023-09-17,2023-09-26,609,213
1010730,2017-12-29,2018-01-26,59,661
1010731,2022-04-09,2022-05-03,454,852
1010732,2021-07-22,2021-08-17,738,342
1010733,2014-09-24,2014-10-14,42,211
1010734,2018-09-20,2018-09-25,913,422
1010735,2017-01-01,2017-01-23,271,992
1010736,2018-11-24,2018-12-13,815,14
1010737,2015-03-21,2015-04-11,111,814
1010738,2018-03-12,2018-03-31,90,481
1010739,2014-09-14,2014-10-04,839,496
1010740,2015-07-12,2015-07-22,415,109
1010741,2018-12-01,2018-12-26,132,496
1010742,2015-06-11,2015-07-10,410,492
1010743,2020-11-08,2020-11-28,918,28
1010744,2016-11-14,2016-12-03,654,68
1010745,2018-03-06,2018-04-03,218,399
1010746,2016-01-19,2016-02-09,862,33
1010747,2022-03-23,2022-03-26,758,48
1010748,2021-08-04,2021-08-09,221,164
1010749,2020-06-20,2020-06-28,909,440
1010750,2019-04-04,2019-04-26,613,705
1010751,2022-04-27,2022-05-26,819,226
1010752,2021-05-01,2021-05-28,13,732
1010753,2015-04-30,2015-05-12,811,360
1010754,2021-05-28,2021-06-12,499,115
1010755,2022-09-16,2022-10-14,8,672
1010756,2018-08-27,2018-09-16,497,493
1010757,2020-02-25,2020-02-28,722,502
1010758,2015-01-25,2015-02-11,798,496
1010759,2022-11-19,2022-11-21,426,73
1010760,2020-06-27,2020-07-01,873,280
1010761,2018-05-14,2018-06-10,266,362
1010762,2022-05-29,2022-06-06,637,291
1010763,2022-01-25,2022-02-08,418,701
1010764,2019-06-09,2019-07-01,359,887
1010765,2016-05-16,2016-05-30,703,159
1010766,2022-01-04,2022-01-13,836,685
1010767,2023-10-10,2023-10-12,835,513
1010768,2020-04-30,2020-04-30,275,398
1010769,2020-10-23,2020-11-19,997,198
1010770,2021-03-06,2021-03-08,539,589
1010771,2021-04-25,2021-04-27,679,201
1010772,2018-02-24,2018-03-01,803,909
1010773,2017-11-07,2017-11-17,970,21
1010774,2020-11-14,2020-11-25,327,788
1010775,2019-09-20,2019-10-12,7,727
1010776,2016-09-21,2016-10-18,647,546
1010777,2023-08-19,2023-08-29,867,30
1010778,2017-05-13,2017-05-21,804,814
1010779,2023-07-10,2023-08-05,549,517
1010780,2016-06-22,2016-07-08,964,663
1010781,2022-04-24,2022-04-26,566,735
1010782,2016-01-04,2016-01-24,390,25
1010783,2018-04-16,2018-04-26,756,415
1010784,2014-10-08,2014-10-28,501,707
1010785,2023-07-11,2023-08-05,974,102
1010786,2016-10-19,2016-10-29,352,692
1010787,2019-05-09,2019-05-29,929,513
1010788,2020-09-05,2020-09-20,750,621
1010789,2018-03-13,2018-03-28,562,956
1010790,2018-08-26,2018-09-14,478,153
1010791,2018-02-15,2018-02-19,562,18
1010792,2022-10-04,2022-11-01,877,768
1010793,2021-08-21,2021-08-21,731,772
1010794,2015-09-15,2015-09-27,797,315
1010795,2015-08-12,2015-08-22,905,855
1010796,2023-03-27,2023-04-19,295,315
1010797,2023-05-07,2023-05-13,607,24
1010798,2015-09-12,2015-09-23,814,818
1010799,2018-10-23,2018-10-30,533,327
1010800,2019-11-26,2019-12-04,890,58
1010801,2019-02-07,2019-03-07,421,547
1010802,2020-03-11,2020-03-21,66,459
1010803,2018-01-14,2018-01-25,531,369
1010804,2019-12-12,2019-12-14,9,325
1010805,2019-04-08,2019-04-20,393,185
1010806,2017-09-26,2017-10-09,722,798
1010807,2018-05-03,2018-05-30,738,427
1010808,2016-06-14,2016-06-16,233,675
1010809,2018-01-04,2018-01-22,399,372
1010810,2019-03-23,2019-04-12,923,311
1010811,2019-09-25,2019-10-13,224,243
1010812,2014-08-09,2014-08-26,188,45
1010813,2017-02-16,2017-03-08,11,814
1010814,2020-05-11,2020-05-22,993,644
1010815,2023-06-21,2023-07-01,60,839
1010816,2021-01-28,2021-02-21,948,300
1010817,2023-03-17,2023-04-06,17,377
1010818,2017-05-14,2017-05-19,79,352
1010819,2021-04-20,2021-05-08,672,501
1010820,2022-04-30,2022-05-09,632,236
1010821,2019-10-06,2019-10-20,995,440
1010822,2014-10-09,2014-10-28,533,839
1010823,2020-01-17,2020-02-01,563,177
1010824,2016-08-06,2016-08-28,213,823
1010825,2017-06-14,2017-07-08,801,253
1010826,2018-07-10,2018-07-14,471,870
1010827,2021-08-11,2021-09-01,474,537
1010828,2016-10-01,2016-10-19,382,407
1010829,2022-07-13,2022-07-16,696,412
1010830,2021-08-25,2021-09-15,564,430
1010831,2016-07-04,2016-07-16,955,224
1010832,2019-05-20,2019-06-13,222,287
1010833,2015-04-04,2015-04-06,865,181
1010834,2019-06-03,2019-06-29,88,963
1010835,2023-02-05,2023-02-25,940,782
1010836,2023-01-23,2023-02-10,273,718
1010837,2016-07-28,2016-07-31,794,799
1010838,2018-12-28,2019-01-20,523,255
1010839,2022-11-25,2022-12-18,324,638
1010840,2014-08-30,2014-09-12,437,548
1010841,2014-06-10,2014-06-18,331,985
1010842,2021-10-16,2021-11-08,919,628
1010843,2014-12-30,2015-01-06,631,479
1010844,2020-02-04,2020-02-06,128,997
1010845,2016-05-01,2016-05-21,368,549
1010846,2015-03-16,2015-03-29,145,584
1010847,2023-04-18,2023-05-02,730,226
1010848,2019-10-10,2019-10-15,65,371
1010849,2014-05-29,2014-06-02,363,792
1010850,2016-06-29,2016-07-01,880,122
1010851,2020-10-23,2020-11-01,856,958
1010852,2017-07-19,2017-07-24,810,730
1010853,2015-08-11,2015-08-13,800,517
1010854,2021-07-18,2021-07-20,101,525
1010855,2018-03-24,2018-03-27,902,724
1010856,2014-05-26,2014-05-28,666,186
1010857,2015-01-20,2015-02-02,507,181
1010858,2020-07-29,2020-08-13,867,203
1010859,2021-02-17,2021-03-10,797,774
1010860,2020-08-20,2020-09-11,800,791
1010861,2016-11-14,2016-12-03,779,888
1010862,2020-11-05,2020-11-07,922,781
1010863,2016-12-01,2016-12-04,682,240
1010864,2019-09-08,2019-09-19,957,656
1010865,2020-05-01,2020-05-16,229,13
1010866,2020-07-19,2020-08-06,569,11
1010867,2022-12-14,2023-01-01,486,598
1010868,2021-01-22,2021-02-05,2,259
1010869,2015-04-10,2015-04-18,842,221
1010870,2021-12-10,2021-12-27,705,800
1010871,2014-10-28,2014-11-12,888,644
1010872,2019-01-15,2019-02-08,647,727
1010873,2017-12-27,2018-01-06,88,693
1010874,2016-08-06,2016-09-03,991,689
1010875,2022-10-07,2022-10-31,283,313
1010876,2016-02-04,2016-03-03,289,800
1010877,2015-01-14,2015-02-09,602,790
1010878,2015-06-06,2015-06-21,221,431
1010879,2019-05-21,2019-05-23,631,718
1010880,2019-05-02,2019-05-24,506,239
1010881,2014-10-05,2014-10-14,852,38
1010882,2018-04-25,2018-05-07,93,830
1010883,2022-01-16,2022-02-13,335,838
1010884,2019-02-19,2019-02-22,216,786
1010885,2015-12-23,2016-01-02,509,358
1010886,2020-06-26,2020-07-19,986,101
1010887,2021-12-31,2022-01-20,281,929
1010888,2021-08-13,2021-08-20,225,343
1010889,2017-02-09,2017-02-25,248,829
1010890,2020-03-02,2020-03-15,112,156
1010891,2019-06-17,2019-07-08,111,879
1010892,2016-04-15,2016-05-04,897,24
1010893,2019-12-14,2020-01-09,407,615
1010894,2018-04-14,2018-04-19,103,597
1010895,2017-12-17,2018-01-06,433,831
1010896,2023-04-03,2023-04-11,675,273
1010897,2022-04-13,2022-04-26,463,861
1010898,2015-04-04,2015-04-24,124,513
1010899,2015-06-26,2015-07-12,897,393
1010900,2019-04-10,2019-04-16,263,391
1010901,2017-10-25,2017-11-03,687,847
1010902,2021-03-08,2021-03-14,804,703
1010903,2015-02-01,2015-02-15,725,930
1010904,2014-05-31,2014-06-15,239,167
1010905,2022-10-27,2022-11-03,891,797
1010906,2020-03-03,2020-03-25,192,700
1010907,2015-04-07,2015-05-04,850,472
1010908,2014-06-30,2014-07-13,634,175
1010909,2017-10-08,2017-10-11,203,752
1010910,2015-01-20,2015-02-04,377,857
1010911,2015-10-06,2015-10-15,97,639
1010912,2023-05-06,2023-05-10,358,976
1010913,2018-12-22,2019-01-20,995,637
1010914,2018-01-25,2018-02-16,532,611
1010915,2021-01-27,2021-02-02,653,430
1010916,2020-08-19,2020-08-30,755,861
1010917,2023-10-09,2023-10-19,386,288
1010918,2015-05-10,2015-05-13,988,550
1010919,2015-06-13,2015-06-27,408,832
1010920,2015-10-03,2015-10-06,820,958
1010921,2016-08-14,2016-08-30,418,36
1010922,2016-05-12,2016-05-23,583,590
1010923,2017-10-22,2017-11-06,795,910
1010924,2019-12-04,2019-12-26,463,152
1010925,2020-01-13,2020-01-20,736,289
1010926,2021-01-27,2021-02-13,526,553
1010927,2015-09-09,2015-10-07,20,310
1010928,2022-06-12,2022-07-01,852,831
1010929,2019-04-08,2019-04-25,356,504
1010930,2016-11-06,2016-11-12,621,925
1010931,2018-05-18,2018-06-03,468,65
1010932,2015-06-16,2015-06-20,912,681
1010933,2023-09-25,2023-10-14,506,495
1010934,2018-01-24,2018-02-01,606,778
1010935,2017-02-05,2017-03-06,214,594
1010936,2023-06-03,2023-07-02,525,351
1010937,2020-02-20,2020-03-20,10,508
1010938,2014-07-25,2014-08-19,600,542
1010939,2022-10-17,2022-11-02,472,780
1010940,2020-01-14,2020-01-23,515,932
1010941,2016-09-19,2016-10-06,182,791
1010942,2020-11-19,2020-12-13,899,872
1010943,2022-11-26,2022-12-05,637,827
1010944,2014-11-25,2014-12-23,473,741
1010945,2019-10-21,2019-11-13,232,648
1010946,2021-02-22,2021-03-07,74,601
1010947,2015-11-20,2015-12-16,340,981
1010948,2023-11-07,2023-11-10,469,862
1010949,2020-03-06,2020-03-13,842,392
1010950,2023-02-25,2023-03-09,945,171
1010951,2017-09-27,2017-10-06,540,276
1010952,2019-08-11,2019-08-24,923,232
1010953,2016-08-02,2016-08-11,224,685
1010954,2023-10-14,2023-10-16,354,283
1010955,2021-06-09,2021-06-16,707,653
1010956,2022-02-17,2022-02-24,15,479
1010957,2016-08-12,2016-08-27,574,240
1010958,2018-08-09,2018-08-23,899,964
1010959,2019-12-01,2019-12-07,544,463
1010960,2022-04-27,2022-05-18,715,815
1010961,2022-05-01,2022-05-20,509,357
1010962,2023-10-15,2023-10-25,872,998
1010963,2015-06-02,2015-06-12,510,188
1010964,2014-11-18,2014-12-08,623,7
1010965,2017-02-08,2017-02-26,973,896
1010966,2021-12-11,2021-12-25,347,78
1010967,2020-03-05,2020-03-16,656,200
1010968,2018-03-18,2018-04-07,810,655
1010969,2022-02-07,2022-02-09,717,498
1010970,2017-06-18,2017-07-01,133,675
1010971,2015-12-18,2016-01-16,474,343
1010972,2021-07-12,2021-07-22,577,252
1010973,2019-08-03,2019-08-10,948,111
1010974,2017-04-11,2017-04-14,459,770
1010975,2018-06-12,2018-06-24,953,119
1010976,2022-10-27,2022-11-12,255,633
1010977,2020-02-16,2020-02-28,659,723
1010978,2014-09-15,2014-09-21,425,193
1010979,2023-04-04,2023-04-23,441,657
1010980,2021-08-01,2021-08-29,279,779
1010981,2015-01-06,2015-01-06,562,92
1010982,2019-03-09,2019-03-19,864,971
1010983,2015-03-18,2015-03-22,149,791
1010984,2022-09-28,2022-10-25,939,106
1010985,2014-06-26,2014-06-30,472,408
1010986,2021-04-06,2021-04-27,757,476
1010987,2021-12-21,2021-12-23,371,608
1010988,2021-04-23,2021-05-17,133,443
1010989,2018-03-31,2018-04-19,33,37
1010990,2017-12-11,2017-12-24,76,667
1010991,2018-09-15,2018-09-23,215,754
1010992,2017-03-16,2017-03-20,401,755
1010993,2015-01-26,2015-02-06,801,837
1010994,2014-09-23,2014-10-06,949,646
1010995,2016-01-25,2016-02-23,162,863
1010996,2021-01-05,2021-01-18,183,797
1010997,2020-03-31,2020-04-08,400,892
1010998,2017-12-07,2018-01-03,407,37
1010999,2014-11-12,2014-11-15,920,386
1011000,2019-09-21,2019-09-29,994,665
1011001,2022-08-08,2022-08-12,512,97
1011002,2021-02-04,2021-02-23,668,180
1011003,2022-01-21,2022-02-03,891,141
1011004,2020-04-20,2020-04-23,131,656
1011005,2021-09-25,2021-10-10,873,350
1011006,2023-05-16,2023-05-26,389,708
1011007,2014-11-28,2014-12-15,756,540
1011008,2016-12-28,2017-01-05,606,806
1011009,2021-07-03,2021-07-08,710,225
1011010,2017-04-26,2017-05-06,901,29
1011011,2020-06-03,2020-06-19,273,94
1011012,2023-04-24,2023-05-03,159,180
1011013,2019-05-04,2019-05-06,140,633
1011014,2021-10-30,2021-11-04,51,19
1011015,2015-03-17,2015-04-01,295,786
1011016,2014-09-20,2014-09-24,574,961
1011017,2022-02-22,2022-02-28,424,704
1011018,2023-07-11,2023-07-14,776,538
1011019,2016-07-10,2016-08-08,113,375
1011020,2015-02-13,2015-02-16,89,821
1011021,2018-07-29,2018-08-04,13,791
1011022,2017-01-31,2017-02-28,860,917
1011023,2022-03-30,2022-04-16,5,567
1011024,2015-09-15,2015-09-25,965,809
1011025,2022-01-08,2022-02-02,700,843
1011026,2018-01-03,2018-01-29,401,325
1011027,2019-12-22,2020-01-15,850,968
1011028,2020-11-28,2020-12-24,214,556
1011029,2018-11-25,2018-12-09,913,211
1011030,2016-11-21,2016-12-18,950,21
1011031,2022-06-10,2022-06-22,319,116
1011032,2016-01-04,2016-01-20,609,455
1011033,2021-05-30,2021-06-21,776,956
1011034,2020-09-05,2020-10-02,146,317
1011035,2017-04-03,2017-04-04,537,827
1011036,2016-08-09,2016-08-29,600,771
1011037,2023-07-15,2023-08-01,390,71
1011038,2021-02-03,2021-02-15,171,694
1011039,2016-04-28,2016-05-02,930,905
1011040,2020-03-11,2020-03-20,329,304
1011041,2019-07-03,2019-07-20,873,652
1011042,2017-07-19,2017-07-21,50,926
1011043,2017-01-03,2017-01-14,341,601
1011044,2022-07-19,2022-07-25,731,465
1011045,2019-08-21,2019-08-22,158,848
1011046,2017-07-01,2017-07-12,228,377
1011047,2016-05-25,2016-05-25,818,531
1011048,2019-10-20,2019-11-05,951,200
1011049,2023-10-21,2023-11-17,864,312
1011050,2017-12-25,2018-01-06,674,850
1011051,2017-02-24,2017-03-13,916,512
1011052,2022-01-27,2022-02-19,942,855
1011053,2021-07-18,2021-07-21,14,484
1011054,2014-10-03,2014-10-31,178,369
1011055,2020-06-14,2020-06-21,172,258
1011056,2021-06-02,2021-06-20,505,328
1011057,2015-06-19,2015-07-15,231,307
1011058,2018-09-27,2018-10-23,982,662
1011059,2021-06-03,2021-06-18,502,595
1011060,2019-06-15,2019-07-08,641,215
1011061,2017-06-16,2017-07-14,282,473
1011062,2019-06-10,2019-06-12,425,54
1011063,2023-02-17,2023-03-03,672,462
1011064,2021-07-25,2021-08-21,497,830
1011065,2021-06-19,2021-06-19,161,224
1011066,2022-02-14,2022-03-03,763,373
1011067,2020-12-25,2021-01-20,124,9
1011068,2022-09-29,2022-10-17,971,252
1011069,2023-03-17,2023-03-19,760,574
1011070,2016-02-14,2016-03-03,686,600
1011071,2018-02-12,2018-03-03,830,966
1011072,2022-02-15,2022-02-23,368,829
1011073,2018-02-16,2018-02-21,917,171
1011074,2016-07-15,2016-08-06,701,293
1011075,2017-06-27,2017-07-12,51,271
1011076,2017-09-14,2017-10-07,155,987
1011077,2022-11-19,2022-12-03,704,226
1011078,2015-01-11,2015-01-25,401,165
1011079,2022-01-12,2022-01-21,760,884
1011080,2016-02-05,2016-02-25,922,276
1011081,2016-12-18,2017-01-06,211,383
1011082,2018-04-14,2018-04-17,23,670
1011083,2020-08-24,2020-08-26,953,101
1011084,2020-03-23,2020-04-15,266,399
1011085,2023-04-22,2023-04-27,981,165
1011086,2020-02-06,2020-02-17,107,586
1011087,2020-09-29,2020-10-03,733,187
1011088,2020-12-05,2020-12-24,518,579
1011089,2015-02-26,2015-03-02,566,21
1011090,2023-07-04,2023-07-28,829,600
1011091,2014-09-14,2014-10-10,843,278
1011092,2016-02-05,2016-02-22,328,108
1011093,2019-07-13,2019-08-08,501,283
1011094,2018-09-28,2018-10-03,585,347
1011095,2017-12-29,2018-01-16,91,243
1011096,2020-10-21,2020-11-16,896,782
1011097,2018-02-05,2018-02-28,720,332
1011098,2022-06-09,2022-07-07,985,996
1011099,2017-03-30,2017-04-01,718,622
1011100,2020-01-27,2020-02-25,985,829
1011101,2023-10-11,2023-10-21,458,738
1011102,2016-08-22,2016-09-10,687,477
1011103,2019-08-22,2019-08-30,914,790
1011104,2018-12-19,2019-01-03,985,383
1011105,2019-08-19,2019-08-31,942,747
1011106,2014-11-14,2014-12-13,50,470
1011107,2020-10-18,2020-11-01,98,114
1011108,2016-08-23,2016-09-12,252,822
1011109,2016-09-25,2016-10-19,351,885
1011110,2014-08-05,2014-09-03,833,502
1011111,2019-05-28,2019-06-26,295,31
1011112,2021-07-14,2021-07-27,742,577
1011113,2017-03-06,2017-03-10,351,285
1011114,2020-10-05,2020-10-16,116,661
1011115,2023-04-01,2023-04-06,871,98
1011116,2017-05-30,2017-06-23,274,224
1011117,2018-11-30,2018-12-06,925,827
1011118,2016-03-20,2016-03-30,424,254
1011119,2019-05-25,2019-06-22,88,75
1011120,2016-05-28,2016-06-17,945,507
1011121,2016-06-25,2016-07-13,489,389
1011122,2016-03-07,2016-03-20,899,929
1011123,2018-09-07,2018-09-27,60,145
1011124,2015-05-04,2015-05-14,780,74
1011125,2017-09-01,2017-09-05,109,318
1011126,2015-06-10,2015-06-25,421,764
1011127,2023-07-19,2023-07-24,24,527
1011128,2023-07-23,2023-08-12,182,894
1011129,2018-12-14,2018-12-25,228,186
1011130,2014-08-08,2014-08-31,290,151
1011131,2019-05-08,2019-05-31,962,782
1011132,2020-10-24,2020-11-14,980,900
1011133,2018-01-21,2018-01-25,129,692
1011134,2022-05-21,2022-05-24,249,57
1011135,2020-08-28,2020-09-01,254,634
1011136,2023-05-21,2023-05-26,444,964
1011137,2019-08-13,2019-08-18,828,691
1011138,2023-05-15,2023-06-12,55,260
1011139,2023-06-03,2023-06-06,288,70
1011140,2015-12-28,2016-01-15,846,368
1011141,2016-01-16,2016-02-03,392,7
1011142,2022-12-03,2022-12-29,259,434
1011143,2021-03-06,2021-04-02,108,945
1011144,2017-09-27,2017-10-13,271,565
1011145,2022-10-09,2022-11-03,409,374
1011146,2019-02-21,2019-03-11,235,45
1011147,2016-10-23,2016-10-24,701,120
1011148,2021-07-08,2021-07-21,896,409
1011149,2020-06-05,2020-06-21,884,585
1011150,2022-01-27,2022-02-22,561,184
1011151,2019-10-06,2019-10-30,379,176
1011152,2016-09-15,2016-09-25,893,197
1011153,2021-02-02,2021-02-26,321,500
1011154,2018-09-21,2018-10-19,118,579
1011155,2016-11-10,2016-12-04,594,51
1011156,2023-03-15,2023-03-31,766,539
1011157,2023-02-04,2023-02-06,581,925
1011158,2018-01-31,2018-03-01,353,327
1011159,2021-06-22,2021-06-30,101,182
1011160,2022-02-05,2022-02-27,370,932
1011161,2023-02-28,2023-03-11,913,427
1011162,2017-09-18,2017-09-18,636,821
1011163,2017-07-18,2017-07-21,72,886
1011164,2021-01-24,2021-02-10,531,985
1011165,2015-02-03,2015-03-02,552,9
1011166,2023-02-24,2023-03-24,784,588
1011167,2017-12-02,2017-12-11,983,177
1011168,2018-02-01,2018-02-13,872,321
1011169,2018-01-05,2018-01-06,743,780
1011170,2016-07-21,2016-07-26,192,685
1011171,2016-02-18,2016-02-23,304,985
1011172,2018-10-20,2018-11-01,515,145
1011173,2023-05-03,2023-05-06,630,199
1011174,2021-06-23,2021-06-30,541,512
1011175,2022-09-17,2022-10-15,703,726
1011176,2021-01-13,2021-01-18,475,552
1011177,2023-10-23,2023-11-13,947,882
1011178,2019-08-27,2019-09-11,620,841
1011179,2018-12-08,2018-12-11,595,915
1011180,2019-03-30,2019-04-19,416,167
1011181,2022-06-21,2022-07-05,262,443
1011182,2016-12-02,2016-12-21,910,753
1011183,2018-12-29,2019-01-08,842,466
1011184,2015-04-01,2015-04-26,371,13
1011185,2020-12-03,2020-12-24,175,819
1011187,2018-07-05,2018-07-22,40,166
1011188,2019-10-17,2019-10-28,461,995
1011189,2014-06-09,2014-06-11,865,811
